order_id,customer_age,region,membership,channel,category,price,quantity,amount,grade_apply,grade_vec,membership_score,age_next_year_apply,age_next_year_vec,region_clean,membership_clean,channel_clean,membership_ord,ch_app,ch_web,ch_app.1,ch_web.1,quantity_mm,quantity_robust,amount_log
O00593,48.0,서울,basic,app,뷰티,29900.0,2,59800.0,mid,mid,1.0,49.0,49.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00904,28.0,경기,basic,web,뷰티,29900.0,2,59800.0,mid,mid,1.0,29.0,29.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00667,18.0,서울,silver,app,식품,29900.0,2,59800.0,mid,mid,2.0,19.0,19.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00589,35.0,서울,gold,web,도서,29900.0,2,59800.0,mid,mid,3.0,36.0,36.0,서울,gold,web,3,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00283,25.0,서울,basic,app,패션,29900.0,2,59800.0,mid,mid,1.0,26.0,26.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01187,32.0,부산,basic,web,도서,29900.0,2,59800.0,mid,mid,1.0,33.0,33.0,부산,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O01125,32.0,부산,basic,app,뷰티,29900.0,2,59800.0,mid,mid,1.0,33.0,33.0,부산,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01337,38.0,서울,vip,app,뷰티,29900.0,2,59800.0,mid,mid,4.0,39.0,39.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01499,40.0,서울,basic,web,식품,29900.0,2,59800.0,mid,mid,1.0,41.0,41.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00450,30.0,서울,basic,web,가전,29900.0,2,59800.0,mid,mid,1.0,31.0,31.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O01086,23.0,경기,silver,web,식품,29900.0,2,59800.0,mid,mid,2.0,24.0,24.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00452,43.0,경기,basic,app,패션,29900.0,2,59800.0,mid,mid,1.0,44.0,44.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00992,19.0,부산,basic,web,도서,29900.0,2,59800.0,mid,mid,1.0,20.0,20.0,부산,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00455,35.0,서울,vip,app ,뷰티,29900.0,2,59800.0,mid,mid,4.0,36.0,36.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00397,27.0,인천,silver,app,뷰티,29900.0,2,59800.0,mid,mid,2.0,28.0,28.0,인천,silver,app,2,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00360,29.0,경기,silver,app,식품,29900.0,2,59800.0,mid,mid,2.0,30.0,30.0,경기,silver,app,2,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01329,34.0,부산,basic,web,뷰티,29900.0,2,59800.0,mid,mid,1.0,35.0,35.0,부산,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00344,28.0,경기,silver,web,가전,29900.0,2,59800.0,mid,mid,2.0,29.0,29.0,경기,silver,web,2,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00366,38.0,서울,vip,app,도서,29900.0,2,59800.0,mid,mid,4.0,39.0,39.0,서울,vip,app,4,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01495,47.0,경기,basic,app,패션,29900.0,2,59800.0,mid,mid,1.0,48.0,48.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00480,26.0,경기,gold,web,도서,29900.0,2,59800.0,mid,mid,3.0,27.0,27.0,경기,gold,web,3,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00469,31.0,서울,basic,app,패션,29900.0,2,59800.0,mid,mid,1.0,32.0,32.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00370,20.0,서울,silver,app,도서,29900.0,2,59800.0,mid,mid,2.0,21.0,21.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01493,30.0,서울,silver,app,뷰티,29900.0,2,59800.0,mid,mid,2.0,31.0,31.0,서울,silver,app,2,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01388,32.0,서울,basic,web,패션,29900.0,2,59800.0,mid,mid,1.0,33.0,33.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00475,37.0,경기,basic,app,패션,29900.0,2,59800.0,mid,mid,1.0,38.0,38.0,경기,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00318,33.0,서울,gold,web,식품,29900.0,2,59800.0,mid,mid,3.0,34.0,34.0,서울,gold,web,3,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O01369,17.0,서울,basic,web,뷰티,29900.0,2,59800.0,mid,mid,1.0,18.0,18.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O01034,46.0,서울,basic,APP,패션,29900.0,2,59800.0,mid,mid,1.0,47.0,47.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00442,41.0,대구,basic,app,패션,29900.0,2,59800.0,mid,mid,1.0,42.0,42.0,대구,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00196,34.0,서울,basic,app,뷰티,29900.0,2,59800.0,mid,mid,1.0,35.0,35.0,서울,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01346,36.0,경기,basic,web,뷰티,29900.0,2,59800.0,mid,mid,1.0,37.0,37.0,경기,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00190,32.0,서울,gold,app,패션,29900.0,2,59800.0,mid,mid,3.0,33.0,33.0,서울,gold,app,3,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00310,28.0,서울,basic,web,뷰티,29900.0,2,59800.0,mid,mid,1.0,29.0,29.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00334,57.0,서울,silver,web,뷰티,29900.0,2,59800.0,mid,mid,2.0,58.0,58.0,서울,silver,web,2,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00297,32.0,부산,silver,app,가전,29900.0,2,59800.0,mid,mid,2.0,33.0,33.0,부산,silver,app,2,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01490,27.0,경기,gold,app,패션,29900.0,2,59800.0,mid,mid,3.0,28.0,28.0,경기,gold,app,3,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01324,22.0,서울,basic,web,뷰티,29900.0,2,59800.0,mid,mid,1.0,23.0,23.0,서울,basic,web,1,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O00338,51.0,부산,basic,app,식품,29900.0,2,59800.0,mid,mid,1.0,52.0,52.0,부산,basic,app,1,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O00135,32.0,대구,vip,web,식품,29900.0,2,59800.0,mid,mid,4.0,33.0,33.0,대구,vip,web,4,0,1,0,1,0.0126582278481012,1.0,10.998777662206932
O01039,38.0,서울,gold,app,가전,29900.0,2,59800.0,mid,mid,3.0,39.0,39.0,서울,gold,app,3,1,0,1,0,0.0126582278481012,1.0,10.998777662206932
O01027,28.0,인천,basic,web,패션,19900.0,3,59700.0,mid,mid,1.0,29.0,29.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00380,46.0,서울,silver,app,도서,19900.0,3,59700.0,mid,mid,2.0,47.0,47.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00763,17.0,서울,gold,app,가전,19900.0,3,59700.0,mid,mid,3.0,18.0,18.0,서울,gold,app,3,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01432,29.0,경기,silver,app,식품,19900.0,3,59700.0,mid,mid,2.0,30.0,30.0,경기,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00104,36.0,경기,basic,web,패션,19900.0,3,59700.0,mid,mid,1.0,37.0,37.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00179,25.0,대구,basic,app,식품,19900.0,3,59700.0,mid,mid,1.0,26.0,26.0,대구,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01408,24.0,인천,basic,web,뷰티,19900.0,3,59700.0,mid,mid,1.0,25.0,25.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00207,38.0,서울,silver,app,식품,19900.0,3,59700.0,mid,mid,2.0,39.0,39.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00217,33.0,서울,basic,web,뷰티,19900.0,3,59700.0,mid,mid,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01108,32.0,부산,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,33.0,33.0,부산,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00404,45.0,인천,basic,web,패션,19900.0,3,59700.0,mid,mid,1.0,46.0,46.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00222,37.0,경기,basic,web,식품,19900.0,3,59700.0,mid,mid,1.0,38.0,38.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00137,44.0,경기,basic,app,가전,19900.0,3,59700.0,mid,mid,1.0,45.0,45.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00093,42.0,부산,basic,web,식품,19900.0,3,59700.0,mid,mid,1.0,43.0,43.0,부산,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00906,37.0,인천,silver,web,뷰티,19900.0,3,59700.0,mid,mid,2.0,38.0,38.0,인천,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01223,19.0,경기,gold,app,도서,19900.0,3,59700.0,mid,mid,3.0,20.0,20.0,경기,gold,app,3,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00079,33.0,서울,silver,web,뷰티,19900.0,3,59700.0,mid,mid,2.0,34.0,34.0,서울,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01022,27.0,서울,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,28.0,28.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01226,21.0,경기,basic,app,가전,19900.0,3,59700.0,mid,mid,1.0,22.0,22.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01341,45.0,서울,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,46.0,46.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00406,42.0,인천,basic,app,패션,19900.0,3,59700.0,mid,mid,1.0,43.0,43.0,인천,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01128,30.0,경기,silver,app ,패션,19900.0,3,59700.0,mid,mid,2.0,31.0,31.0,경기,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01332,37.0,부산,silver,web,식품,19900.0,3,59700.0,mid,mid,2.0,38.0,38.0,부산,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00313,37.0,서울,basic,app,식품,19900.0,3,59700.0,mid,mid,1.0,38.0,38.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00415,39.0,경기,basic,app,가전,19900.0,3,59700.0,mid,mid,1.0,40.0,40.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01335,42.0,대구,basic,web,식품,19900.0,3,59700.0,mid,mid,1.0,43.0,43.0,대구,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01169,33.0,서울,silver,web,뷰티,19900.0,3,59700.0,mid,mid,2.0,34.0,34.0,서울,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00701,31.0,경기,vip,app,뷰티,19900.0,3,59700.0,mid,mid,4.0,32.0,32.0,경기,vip,app,4,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00948,48.0,대구,basic,app,도서,19900.0,3,59700.0,mid,mid,1.0,49.0,49.0,대구,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00717,39.0,인천,gold,web,뷰티,19900.0,3,59700.0,mid,mid,3.0,40.0,40.0,인천,gold,web,3,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00470,40.0,대구,basic,web,가전,19900.0,3,59700.0,mid,mid,1.0,41.0,41.0,대구,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00960,39.0,부산,basic,web,가전,19900.0,3,59700.0,mid,mid,1.0,40.0,40.0,부산,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00847,43.0,서울,silver,APP,도서,19900.0,3,59700.0,mid,mid,2.0,44.0,44.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00485,40.0,경기,basic,app,뷰티,19900.0,3,59700.0,mid,mid,1.0,41.0,41.0,경기,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00021,25.0, 서울 ,basic,web,패션,19900.0,3,59700.0,mid,mid,1.0,26.0,26.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00059,26.0,서울,gold,web,패션,19900.0,3,59700.0,mid,mid,3.0,27.0,27.0,서울,gold,web,3,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01290,16.0,서울,vip,app,도서,19900.0,3,59700.0,mid,mid,4.0,17.0,17.0,서울,vip,app,4,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00961,37.0,서울,vip,app,식품,19900.0,3,59700.0,mid,mid,4.0,38.0,38.0,서울,vip,app,4,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01462,16.0,부산,basic,app,뷰티,19900.0,3,59700.0,mid,mid,1.0,17.0,17.0,부산,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01314,42.0,인천,basic,app,도서,19900.0,3,59700.0,mid,mid,1.0,43.0,43.0,인천,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00500,38.0,대구,basic,app,뷰티,19900.0,3,59700.0,mid,mid,1.0,39.0,39.0,대구,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00981,41.0,서울,basic,app,가전,19900.0,3,59700.0,mid,mid,1.0,42.0,42.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01133,25.0,서울,basic,app,뷰티,19900.0,3,59700.0,mid,mid,1.0,26.0,26.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01185,17.0,서울,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,18.0,18.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00873,34.0,경기,silver,web,뷰티,19900.0,3,59700.0,mid,mid,2.0,35.0,35.0,경기,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01295,36.0,인천,basic,web,식품,19900.0,3,59700.0,mid,mid,1.0,37.0,37.0,인천,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00864,46.0,경기,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,47.0,47.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01097,33.0,서울,basic,web,가전,19900.0,3,59700.0,mid,mid,1.0,34.0,34.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00007,41.0,서울,silver,app ,뷰티,19900.0,3,59700.0,mid,mid,2.0,42.0,42.0,서울,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00512,45.0,경기,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,46.0,46.0,경기,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01120,41.0,서울,basic,app,도서,19900.0,3,59700.0,mid,mid,1.0,42.0,42.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00970,40.0,경기,silver,web,뷰티,19900.0,3,59700.0,mid,mid,2.0,41.0,41.0,경기,silver,web,2,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01428,40.0,대구,vip,web,식품,19900.0,3,59700.0,mid,mid,4.0,41.0,41.0,대구,vip,web,4,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00572,34.0,부산,silver,app,식품,19900.0,3,59700.0,mid,mid,2.0,35.0,35.0,부산,silver,app,2,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O01411,40.0,서울,basic,web,도서,19900.0,3,59700.0,mid,mid,1.0,41.0,41.0,서울,basic,web,1,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O00063,36.0,인천,gold,app,가전,19900.0,3,59700.0,mid,mid,3.0,37.0,37.0,인천,gold,app,3,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00797,50.0,대구,basic,app,뷰티,19900.0,3,59700.0,mid,mid,1.0,51.0,51.0,대구,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00245,28.0,서울,basic,app,도서,19900.0,3,59700.0,mid,mid,1.0,29.0,29.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00184,25.0,인천,gold,web,가전,19900.0,3,59700.0,mid,mid,3.0,26.0,26.0,인천,gold,web,3,0,1,0,1,0.0253164556962025,2.0,10.997104049659168
O01216,36.0,서울,basic,app,가전,19900.0,3,59700.0,mid,mid,1.0,37.0,37.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00966,46.0,서울,basic,app,도서,19900.0,3,59700.0,mid,mid,1.0,47.0,47.0,서울,basic,app,1,1,0,1,0,0.0253164556962025,2.0,10.997104049659168
O00859,34.0,경기,silver,web,뷰티,49900.0,1,49900.0,mid,mid,2.0,35.0,35.0,경기,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O00858,32.0,경기,basic,app,식품,49900.0,1,49900.0,mid,mid,1.0,33.0,33.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00075,40.0,부산,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,41.0,41.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00221,18.0,부산,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,19.0,19.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00704,20.0,서울,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,21.0,21.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O01246,41.0,경기,gold,app ,뷰티,49900.0,1,49900.0,mid,mid,3.0,42.0,42.0,경기,gold,app,3,1,0,1,0,0.0,0.0,10.817796321618971
O00793,25.0,경기,basic,app,뷰티,49900.0,1,49900.0,mid,mid,1.0,26.0,26.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00229,47.0,인천,gold,web,도서,49900.0,1,49900.0,mid,mid,3.0,48.0,48.0,인천,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O01068,34.0,서울,basic,APP,도서,49900.0,1,49900.0,mid,mid,1.0,35.0,35.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00420,36.0,부산,basic,web,도서,49900.0,1,49900.0,mid,mid,1.0,37.0,37.0,부산,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00077,38.0,부산,basic,app ,도서,49900.0,1,49900.0,mid,mid,1.0,39.0,39.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00870,43.0,대구,silver,web,도서,49900.0,1,49900.0,mid,mid,2.0,44.0,44.0,대구,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O01446,36.0,서울,basic,APP,패션,49900.0,1,49900.0,mid,mid,1.0,37.0,37.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00773,49.0,서울,basic,web,뷰티,49900.0,1,49900.0,mid,mid,1.0,50.0,50.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O01481,43.0,인천,basic,web,도서,49900.0,1,49900.0,mid,mid,1.0,44.0,44.0,인천,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00262,33.0,대구,gold,app,패션,49900.0,1,49900.0,mid,mid,3.0,34.0,34.0,대구,gold,app,3,1,0,1,0,0.0,0.0,10.817796321618971
O00923,31.0,인천,gold,app,뷰티,49900.0,1,49900.0,mid,mid,3.0,32.0,32.0,인천,gold,app,3,1,0,1,0,0.0,0.0,10.817796321618971
O00898,28.0,인천,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,29.0,29.0,인천,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00230,47.0,경기,silver,web,패션,49900.0,1,49900.0,mid,mid,2.0,48.0,48.0,경기,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O01249,22.0,대구,gold,app,도서,49900.0,1,49900.0,mid,mid,3.0,23.0,23.0,대구,gold,app,3,1,0,1,0,0.0,0.0,10.817796321618971
O00138,9.0,부산,basic,app,패션,49900.0,1,49900.0,mid,mid,1.0,10.0,10.0,부산,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O01486,24.0,서울,vip,app,식품,49900.0,1,49900.0,mid,mid,4.0,25.0,25.0,서울,vip,app,4,1,0,1,0,0.0,0.0,10.817796321618971
O00674,26.0,경기,gold,web,식품,49900.0,1,49900.0,mid,mid,3.0,27.0,27.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O00332,39.0,부산,silver,app,식품,49900.0,1,49900.0,mid,mid,2.0,40.0,40.0,부산,silver,app,2,1,0,1,0,0.0,0.0,10.817796321618971
O01436,47.0,서울,basic,web,가전,49900.0,1,49900.0,mid,mid,1.0,48.0,48.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00151,40.0,대구,basic,app,식품,49900.0,1,49900.0,mid,mid,1.0,41.0,41.0,대구,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00390,34.0,인천,vip,app,가전,49900.0,1,49900.0,mid,mid,4.0,35.0,35.0,인천,vip,app,4,1,0,1,0,0.0,0.0,10.817796321618971
O01367,16.0,부산,silver,web,가전,49900.0,1,49900.0,mid,mid,2.0,17.0,17.0,부산,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O00746,52.0,인천,silver,web,뷰티,49900.0,1,49900.0,mid,mid,2.0,53.0,53.0,인천,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O00392,40.0,경기,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,41.0,41.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00813,29.0,서울,basic,web,뷰티,49900.0,1,49900.0,mid,mid,1.0,30.0,30.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00395,35.0,서울,silver,app ,가전,49900.0,1,49900.0,mid,mid,2.0,36.0,36.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.817796321618971
O01477,49.0,인천,gold,web,패션,49900.0,1,49900.0,mid,mid,3.0,50.0,50.0,인천,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O00738,45.0,인천,basic,app,뷰티,49900.0,1,49900.0,mid,mid,1.0,46.0,46.0,인천,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00240,31.0,서울,basic,app,식품,49900.0,1,49900.0,mid,mid,1.0,32.0,32.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00181,49.0,서울,basic,web,도서,49900.0,1,49900.0,mid,mid,1.0,50.0,50.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00893,26.0,인천,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,27.0,27.0,인천,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O01449,30.0,대구,basic,web,식품,49900.0,1,49900.0,mid,mid,1.0,31.0,31.0,대구,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00399,38.0,부산,basic,web,뷰티,49900.0,1,49900.0,mid,mid,1.0,39.0,39.0,부산,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
O00057,47.0,서울,silver,app,뷰티,49900.0,1,49900.0,mid,mid,2.0,48.0,48.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.817796321618971
O00053,35.0,대구,gold,web,도서,49900.0,1,49900.0,mid,mid,3.0,36.0,36.0,대구,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O00170,40.0,경기,gold,web,식품,49900.0,1,49900.0,mid,mid,3.0,41.0,41.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O01024,25.0,대구,basic,app,패션,49900.0,1,49900.0,mid,mid,1.0,26.0,26.0,대구,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O01109,35.0,부산,silver,app,패션,49900.0,1,49900.0,mid,mid,2.0,36.0,36.0,부산,silver,app,2,1,0,1,0,0.0,0.0,10.817796321618971
O00731,42.0,서울,silver,web,식품,49900.0,1,49900.0,mid,mid,2.0,43.0,43.0,서울,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O01232,38.0,서울,basic,app,식품,49900.0,1,49900.0,mid,mid,1.0,39.0,39.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O01016,43.0,대구,vip,web,가전,49900.0,1,49900.0,mid,mid,4.0,44.0,44.0,대구,vip,web,4,0,1,0,1,0.0,0.0,10.817796321618971
O00349,33.0,서울,gold,web,도서,49900.0,1,49900.0,mid,mid,3.0,34.0,34.0,서울,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O00405,20.0,서울,silver,app,가전,49900.0,1,49900.0,mid,mid,2.0,21.0,21.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.817796321618971
O00722,33.0,서울,silver,app,뷰티,49900.0,1,49900.0,mid,mid,2.0,34.0,34.0,서울,silver,app,2,1,0,1,0,0.0,0.0,10.817796321618971
O00840,41.0,경기,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,42.0,42.0,경기,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00988,48.0,경기,gold,web,도서,49900.0,1,49900.0,mid,mid,3.0,49.0,49.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O00691,18.0,서울,basic,app,가전,49900.0,1,49900.0,mid,mid,1.0,19.0,19.0,서울,basic,app,1,1,0,1,0,0.0,0.0,10.817796321618971
O00490,31.0,인천,silver,web,패션,49900.0,1,49900.0,mid,mid,2.0,32.0,32.0,인천,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O00496,5.0,서울,silver,web,도서,49900.0,1,49900.0,mid,mid,2.0,6.0,6.0,서울,silver,web,2,0,1,0,1,0.0,0.0,10.817796321618971
O01390,55.0,경기,gold,web,식품,49900.0,1,49900.0,mid,mid,3.0,56.0,56.0,경기,gold,web,3,0,1,0,1,0.0,0.0,10.817796321618971
O00547,31.0,서울,basic,web,패션,49900.0,1,49900.0,mid,mid,1.0,32.0,32.0,서울,basic,web,1,0,1,0,1,0.0,0.0,10.817796321618971
